3,100000
0.990363,0.787189,0.988052
0.966031,0.595556,0.693615
0.978568,0.231435,0.469012
0.590286,0.358365,0.660778
0.992304,0.512472,0.461291
0.008985,0.598368,0.298546
0.398609,0.481475,0.637188
0.282053,0.397284,0.228353
0.598571,0.887905,0.614322
0.492012,0.031156,0.416672
0.626562,0.021519,0.720213
0.130967,0.98755,0.832121
0.824582,0.966118,0.063556
0.293595,0.072756,0.421921
0.470725,0.581412,0.934393
0.932017,0.590398,0.532761
0.746915,0.505359,0.014236
0.900456,0.787412,0.927873
0.128809,0.902336,0.815778
0.743131,0.394348,0.846934
0.676155,0.020911,0.868453
0.91272,0.66823,0.372355
0.744841,0.492812,0.854826
0.808397,0.302759,0.443934
0.230318,0.289837,0.541699
0.164711,0.221854,0.648449
0.213824,0.485121,0.153808
0.744413,0.901929,0.457573
0.672286,0.030738,0.359909
0.004416,0.290222,0.270609
0.367703,0.482729,0.807872
0.752508,0.39545,0.476102
0.124864,0.140291,0.485267
0.496042,0.948689,0.304378
0.456328,0.695359,0.594215
0.998027,0.376423,0.332421
0.646476,0.106599,0.817543
0.316637,0.851012,0.719472
0.290562,0.03965,0.266563
0.166823,0.044067,0.556785
0.437432,0.928122,0.039514
0.245305,0.68063,0.951316
0.237759,0.321846,0.091608
0.239378,0.817888,0.556649
0.543757,0.274217,0.252008
0.137972,0.788596,0.144783
0.470394,0.435073,0.251383
0.804289,0.268062,0.618747
0.040113,0.558624,0.658398
0.306676,0.725447,0.218817
0.379813,0.679231,0.146939
0.93568,0.440888,0.827569
0.886996,0.678648,0.149416
0.494956,0.434378,0.483656
0.567957,0.978135,0.274225
0.336318,0.63246,0.062822
0.481101,0.619206,0.014247
0.732484,0.423495,0.282309
0.351232,0.97996,0.357285
0.525982,0.802989,0.082732
0.744799,0.699154,0.278315
0.891738,0.634834,0.719204
0.235659,0.038183,0.914204
0.385075,0.049491,0.348582
0.385084,0.617449,0.326718
0.659309,0.953767,0.47553
0.238483,0.434868,0.094736
0.25273,0.683705,0.034583
0.051391,0.551289,0.014543
0.408676,0.077271,0.817532
0.00776,0.82207,0.516687
0.286076,0.23016,0.667873
0.521632,0.465819,0.222408
0.435836,0.367247,0.2719
0.784418,0.268683,0.889349
0.627488,0.927992,0.843116
0.103018,0.682828,0.794336
0.197754,0.45191,0.478041
0.232337,0.019654,0.02933
0.763233,0.944682,0.106601
0.580765,0.952443,0.445023
0.613804,0.754871,0.675183
0.79803,0.276503,0.657355
0.020438,0.712339,0.540954
0.292338,0.013109,0.809637
0.698039,0.640598,0.253981
0.541155,0.743616,0.936809
0.335492,0.457723,0.905072
0.329885,0.206412,0.924726
0.359216,0.969645,0.869408
0.982169,0.066763,0.338203
0.427193,0.196919,0.093074
0.618728,0.994949,0.885929
0.276083,0.53174,0.11462
0.333389,0.34043,0.12773
0.143026,0.03847,0.28468
0.397008,0.095977,0.544648
0.850169,0.947821,0.002371
0.755241,0.277707,0.208784
0.679967,0.153275,0.178429
0.549376,0.651796,0.245192
0.887579,0.078989,0.958464
0.497006,0.21407,0.953413
0.382935,0.006505,0.485153
0.013908,0.339895,0.341936
0.141638,0.482921,0.380406
0.426318,0.396281,0.476383
0.970966,0.246451,0.424205
0.48969,0.001692,0.218264
0.698474,0.198012,0.371539
0.393255,0.747388,0.023335
0.1548,0.151319,0.618677
0.113264,0.164677,0.349099
0.583029,0.063965,0.355604
0.584535,0.077873,0.695499
0.926471,0.219511,0.694773
0.306877,0.162181,0.091054
0.299612,0.649499,0.337505
0.723817,0.139189,0.85555
0.458433,0.354015,0.053562
0.346324,0.747271,0.317302
0.886012,0.418423,0.984973
0.504689,0.048039,0.149651
0.853788,0.631068,0.213616
0.725744,0.215603,0.291489
0.937596,0.142074,0.027352
0.632369,0.965303,0.189533
0.239775,0.264916,0.355384
0.093633,0.505085,0.494574
0.949183,0.963519,0.364941
0.519097,0.309843,0.628564
0.836399,0.195855,0.046987
0.821372,0.216896,0.095026
0.971023,0.587036,0.242447
0.700991,0.829133,0.45805
0.99248,0.766729,0.116477
0.536184,0.399098,0.08178
0.242069,0.155225,0.346696
0.597454,0.248858,0.851782
0.60838,0.198041,0.815301
0.973321,0.23349,0.641496
0.601886,0.069889,0.353704
0.165225,0.407614,0.086952
0.776604,0.378637,0.190341
0.019051,0.595981,0.019474
0.477101,0.588461,0.786203
0.593578,0.124646,0.701653
0.675359,0.883067,0.856878
0.538407,0.480521,0.622089
0.390189,0.088901,0.336482
0.721842,0.578575,0.569973
0.879691,0.696813,0.639862
0.233395,0.862038,0.563828
0.836699,0.154994,0.458818
0.02704,0.174045,0.054799
0.046514,0.167499,0.64326
0.349069,0.277429,0.284258
0.050722,0.952788,0.167326
0.423953,0.007548,0.164199
0.046042,0.397737,0.769453
0.382524,0.635932,0.348028
0.468849,0.515623,0.044841
0.625064,0.26537,0.423231
0.188892,0.102069,0.578226
0.64771,0.12911,0.752271
0.702509,0.691976,0.436122
0.862122,0.041046,0.713552
0.662732,0.60812,0.182692
0.34641,0.032073,0.19024
0.51061,0.594467,0.587978
0.280063,0.493344,0.740262
0.144443,0.962193,0.255885
0.189284,0.587257,0.037607
0.612515,0.292502,0.139676
0.707093,0.940212,0.785138
0.975717,0.642722,0.477115
0.411839,0.021196,0.034513
0.125391,0.683928,0.642633
0.308084,0.030339,0.191059
0.498324,0.057301,0.301878
0.602654,0.337364,0.311574
0.342916,0.998159,0.79012
0.115153,0.187443,0.893729
0.15276,0.31631,0.186231
0.808789,0.023404,0.126444
0.593927,0.999121,0.285518
0.587394,0.41096,0.306714
0.138259,0.052704,0.506994
0.297245,0.360788,0.537333
0.488304,0.859112,0.110986
0.306534,0.978119,0.964702
0.618109,0.321035,0.962861
0.408229,0.952541,0.150304
0.301958,0.105301,0.982967
0.004542,0.91409,0.006371
0.130986,0.02437,0.521844
0.932856,0.611764,0.449156
0.755922,0.750024,0.50186
0.262916,0.047269,0.862648
0.316602,0.051925,0.238113
0.427588,0.874811,0.732584
0.392291,0.49292,0.569971
0.355152,0.417501,0.522512
0.021809,0.235812,0.627814
0.004776,0.756706,0.058256
0.011147,0.404044,0.082626
0.049343,0.3369,0.210743
0.498499,0.092822,0.960767
0.516712,0.87209,0.524388
0.895712,0.188692,0.092665
0.650177,0.616281,0.967476
0.382761,0.524924,0.976749
0.952733,0.880076,0.910602
0.475245,0.901885,0.662766
0.619411,0.906661,0.419472
0.677668,0.43416,0.823516
0.276646,0.999855,0.160416
0.487389,0.014707,0.76959
0.964508,0.531419,0.641681
0.005248,0.943483,0.346725
0.097913,0.593661,0.479358
0.581742,0.492774,0.004282
0.074843,0.445507,0.884359
0.985445,0.437105,0.302596
0.648212,0.056516,0.209258
0.584036,0.250536,0.15977
0.407553,0.527183,0.159626
0.084321,0.530924,0.690685
0.370264,0.495433,0.222104
0.011945,0.017033,0.681939
0.875022,0.631299,0.2756
0.354381,0.213041,0.768375
0.358663,0.287884,0.730234
0.759374,0.789681,0.167339
0.061971,0.954245,0.223856
0.787581,0.538282,0.990744
0.463703,0.945835,0.034279
0.139681,0.546508,0.565204
0.830366,0.916772,0.576989
0.568822,0.445069,0.594022
0.250762,0.320092,0.225321
0.042714,0.674473,0.438362
0.327441,0.549488,0.242598
0.057676,0.308863,0.03228
0.225015,0.370834,0.986525
0.965223,0.674767,0.041159
0.955968,0.13847,0.503346
0.990247,0.278152,0.049855
0.071803,0.108518,0.966627
0.648792,0.677341,0.411697
0.242815,0.444455,0.248141
0.984488,0.487169,0.922614
0.939203,0.814611,0.988454
0.181801,0.872287,0.297317
0.730433,0.613654,0.184503
0.233311,0.578878,0.85927
0.27447,0.051198,0.997741
0.777817,0.557797,0.275893
0.344024,0.629601,0.900763
0.310651,0.794745,0.094456
0.2387,0.553912,0.538911
0.486841,0.538401,0.026081
0.925807,0.477604,0.357044
0.430614,0.175757,0.229331
0.727931,0.422543,0.359337
0.912435,0.172206,0.454567
0.288057,0.446676,0.505765
0.285798,0.740845,0.579915
0.078043,0.601221,0.725868
0.495159,0.911873,0.520613
0.589615,0.666925,0.074526
0.128527,0.670119,0.129279
0.67096,0.112278,0.606883
0.028004,0.542892,0.298992
0.773687,0.270824,0.237887
0.133024,0.699611,0.410093
0.103944,0.987668,0.373122
0.609709,0.789819,0.630319
0.705976,0.867862,0.231541
0.431844,0.879373,0.143414
0.952458,0.468989,0.326691
0.543336,0.113868,0.99681
0.672615,0.784828,0.109089
0.79585,0.329184,0.651981
0.611194,0.619223,0.439157
0.849082,0.268599,0.138768
0.259175,0.372543,0.642789
0.148649,0.498605,0.432608
0.778969,0.204581,0.816822
0.01051,0.636426,0.696196
0.670276,0.105236,0.165185
0.996967,0.164924,0.795405
0.51013,0.353891,0.580233
0.619219,0.149741,0.425769
0.787552,0.277287,0.044992
0.743062,0.126369,0.313591
0.398182,0.901897,0.686135
0.040971,0.050546,0.18474
0.989931,0.829515,0.389321
0.806754,0.840025,0.542099
0.019302,0.510301,0.163687
0.700839,0.023621,0.328611
0.496244,0.533751,0.682502
0.592829,0.669322,0.348595
0.018598,0.973226,0.625883
0.06359,0.716288,0.268604
0.893533,0.630823,0.170501
0.579668,0.671794,0.221048
0.28076,0.178078,0.566915
0.186434,0.501184,0.923293
0.244885,0.520486,0.433594
0.408573,0.737677,0.973567
0.253536,0.233921,0.507318
0.452391,0.82675,0.17664
0.800986,0.3617,0.666219
0.943221,0.941642,0.382507
0.211826,0.835175,0.01333
0.382327,0.931196,0.201477
0.119727,0.211956,0.379555
0.202995,0.914742,0.880739
0.126288,0.159628,0.917577
0.559882,0.084553,0.655254
0.049802,0.338089,0.405527
0.55712,0.79048,0.748629
0.250113,0.107819,0.110329
0.916332,0.05104,0.568323
0.815191,0.262866,0.403498
0.344874,0.161546,0.334694
0.546351,0.797625,0.063003
0.442258,0.00062,0.494097
0.839349,0.126908,0.170077
0.273278,0.203143,0.25463
0.444884,0.252945,0.109072
0.366763,0.810065,0.415904
0.115392,0.57653,0.523723
0.742073,0.009214,0.091116
0.310396,0.824406,0.870334
0.230246,0.16928,0.03188
0.081293,0.231983,0.829506
0.660648,0.190593,0.830126
0.154745,0.546294,0.473387
0.324823,0.819572,0.67653
0.579453,0.780808,0.929475
0.688525,0.147571,0.255892
0.10443,0.262963,0.832423
0.144505,0.521388,0.841637
0.235621,0.348136,0.182395
0.105956,0.578382,0.868027
0.654188,0.659675,0.616362
4.6e-05,0.320323,0.806955
0.830173,0.475069,0.869601
0.819912,0.316244,0.205525
0.496442,0.412049,0.986333
0.425917,0.100575,0.133904
0.681809,0.721357,0.913219
0.030584,0.865862,0.434607
0.388574,0.617836,0.782743
0.570969,0.240144,0.877478
0.438997,0.894332,0.537153
0.571711,0.894379,0.373829
0.378667,0.240904,0.36525
0.76462,0.060816,0.681494
0.970146,0.07361,0.093543
0.956479,0.499527,0.71047
0.090384,0.697688,0.948179
0.003603,0.244625,0.330394
0.954563,0.633199,0.94823
0.253658,0.72052,0.704726
0.131136,0.675869,0.599058
0.184642,0.247581,0.009789
0.558471,0.1426,0.767045
0.440073,0.90722,0.344213
0.121567,0.877366,0.417823
0.731462,0.833846,0.433702
0.958285,0.440582,0.647743
0.906464,0.960537,0.892368
0.236858,0.9151,0.041919
0.185088,0.685111,0.762439
0.889814,0.816247,0.438309
0.005225,0.517241,0.202242
0.531366,0.592064,0.344842
0.814764,0.032137,0.252062
0.675329,0.670056,0.129429
0.609505,0.401519,0.479627
0.043207,0.359804,0.920209
0.207302,0.266268,0.397098
0.616022,0.503127,0.828551
0.657941,0.204567,0.513662
0.936733,0.610734,0.846261
0.891394,0.132311,0.879855
0.093636,0.663677,0.471919
0.438478,0.994793,0.504057
0.206892,0.670123,0.174113
0.852673,0.279628,0.091984
0.3323,0.839187,0.96814
0.768861,0.04649,0.234409
0.16596,0.662512,0.253888
0.510863,0.836806,0.974807
0.540877,0.773539,0.101893
0.387138,0.181285,0.234204
0.266993,0.274921,0.414234
0.255265,0.229751,0.925379
0.759322,0.436643,0.595502
0.449787,0.289317,0.87513
0.541772,0.137969,0.714318
0.509912,0.423183,0.27716
0.260673,0.105495,0.456024
0.030913,0.616358,0.29283
0.522073,0.157235,0.582721
0.623966,0.060725,0.764006
0.374523,0.844071,0.555279
0.305109,0.099336,0.301382
0.230488,0.37501,0.254378
0.342343,0.824797,0.060047
0.217473,0.882921,0.714368
0.448143,0.909186,0.137551
0.241655,0.686211,0.243046
0.69768,0.233477,0.859404
0.506862,0.75555,0.532991
0.089584,0.895868,0.593717
0.369942,0.270391,0.437788
0.441574,0.091852,0.053476
0.259308,0.322341,0.428486
0.513686,0.664684,0.769635
0.090085,0.398509,0.652557
0.804454,0.363005,0.078095
0.942005,0.60466,0.764306
0.185052,0.818692,0.997783
0.560808,0.325555,0.269685
0.0938,0.415139,0.165554
0.203869,0.301433,0.952297
0.158009,0.259359,0.04415
0.727837,0.518668,0.882843
0.156323,0.548706,0.063879
0.925958,0.638792,0.97874
0.094867,0.443246,0.858097
0.689314,0.901603,0.97911
0.453621,0.603007,0.797802
0.967756,0.163816,0.123357
0.237442,0.773968,0.054848
0.402996,0.494189,0.872634
0.871645,0.652198,0.131993
0.432147,0.380035,0.650661
0.31499,0.05271,0.199368
0.895221,0.49502,0.354512
0.390314,0.10624,0.797758
0.248411,0.795554,0.699361
0.227521,0.765527,0.302369
0.541676,0.733284,0.982537
0.665033,0.970726,0.272857
0.236234,0.890074,0.767046
0.108868,0.761719,0.935596
0.757213,0.710219,0.315631
0.924227,0.541561,0.884693
0.123595,0.436783,0.896065
0.994459,0.343449,0.002305
0.792217,0.59186,0.79786
0.00793,0.335734,0.079739
0.826651,0.87741,0.813023
0.809188,0.058795,0.300101
0.598397,0.811381,0.190175
0.365443,0.920249,0.468247
0.301039,0.193815,0.178466
0.133022,0.118042,0.720027
0.534067,0.757989,0.673162
0.430133,0.752448,0.016611
0.432438,0.061017,0.124824
0.74665,0.068947,0.460558
0.82639,0.411951,0.85432
0.639413,0.737491,0.913115
0.455867,0.335889,0.724497
0.646042,0.701332,0.161098
0.630641,0.518724,0.871265
0.325459,0.651746,0.989307
0.045487,0.185814,0.263648
0.235001,0.615947,0.016096
0.767965,0.564737,0.593465
0.892789,0.82774,0.662413
0.869699,0.65413,0.590716
0.724019,0.809895,0.328207
0.153486,0.265762,0.664096
0.877983,0.428157,0.881781
0.555434,0.57515,0.400505
0.426699,0.90061,0.568603
0.416007,0.462449,0.270769
0.679655,0.69745,0.403068
0.212104,0.465415,0.967806
0.805569,0.874556,0.311898
0.984334,0.744255,0.48238
0.091402,0.984626,0.292275
0.41961,0.138113,0.07439
0.600058,0.016096,0.018899
0.998191,0.57153,0.594049
0.915048,0.514582,0.011011
0.483652,0.930589,0.47346
0.270773,0.126596,0.687263
0.673842,0.855052,0.66903
0.158,0.176974,0.543587
0.469898,0.67766,0.804194
0.952278,0.769063,0.788821
0.760905,0.188673,0.926934
0.351647,0.305083,0.459382
0.886898,0.303275,0.547265
0.480948,0.734675,0.061847
0.008311,0.734679,0.508788
0.481772,0.005453,0.151736
0.685387,0.679295,0.523141
0.354417,0.353647,0.700115
0.414356,0.823545,0.894127
0.734903,0.292175,0.66319
0.040076,0.05308,0.368215
0.96701,0.404728,0.673299
0.942744,0.291626,0.492926
0.006361,0.288926,0.227601
0.58456,0.81359,0.962281
0.6097,0.295362,0.484086
0.277789,0.497101,0.163381
0.80093,0.851518,0.03338
0.017397,0.782227,0.856925
0.911524,0.51713,0.1491
0.091067,0.557206,0.718532
0.459282,0.040568,0.639612
0.648933,0.499664,0.447591
0.141859,0.506026,0.252869
0.885813,0.606938,0.066459
0.364446,0.216639,0.878173
0.364884,0.494428,0.375274
0.044617,0.81171,0.226793
0.077997,0.829107,0.525372
0.934922,0.256983,0.042502
0.600374,0.34805,0.11606
0.835258,0.807333,0.156628
0.474871,0.972618,0.172644
0.922462,0.63083,0.67867
0.175331,0.516643,0.801961
0.241791,0.397441,0.0186
0.119964,0.762325,0.513028
0.011591,0.806942,0.324738
0.238384,0.884939,0.670197
0.280108,0.336213,0.92718
0.32261,0.452939,0.791583
0.955022,0.288197,0.115268
0.11165,0.763068,0.087886
0.800646,0.201882,0.718716
0.479317,0.893566,0.751711
0.281278,0.135357,0.665504
0.81623,0.771673,0.427829
0.84561,0.783264,0.751123
0.170348,0.538,0.152414
0.356897,0.818108,0.004979
0.284077,0.65707,0.457918
0.592012,0.612092,0.746116
0.70728,0.240094,0.025536
0.795167,0.040741,0.227419
0.513883,0.03641,0.120985
0.781947,0.83404,0.772694
0.447451,0.65027,0.060719
0.391633,0.012232,0.360336
0.142756,0.18258,0.414688
0.811523,0.055829,0.749149
0.816502,0.856258,0.922571
0.274421,0.448271,0.534664
0.536889,0.155551,0.29111
0.078777,0.950718,0.848203
0.822548,0.980954,0.400965
0.943533,0.762901,0.235005
0.232579,0.210352,0.401627
0.809651,0.118337,0.413859
0.169987,0.261094,0.112791
0.101027,0.588969,0.16862
0.850176,0.405471,0.024879
0.772748,0.196244,0.47315
0.823764,0.249485,0.145053
0.631226,0.328263,0.612124
0.47943,0.150811,0.593078
0.880395,0.610697,0.872331
0.631753,0.359628,0.599035
0.549732,0.169279,0.717373
0.963592,0.855618,0.494819
0.592735,0.472998,0.083788
0.277708,0.839526,0.489259
0.302587,0.612274,0.201856
0.292089,0.95239,0.967693
0.953494,0.099969,0.295956
0.565618,0.095751,0.96312
0.158696,0.492498,0.090169
0.031027,0.124251,0.449797
0.146415,0.190336,0.135429
0.863788,0.67028,0.507399
0.358607,0.263015,0.980397
0.442395,0.540723,0.819924
0.448006,0.359662,0.94855
0.166214,0.168103,0.417293
0.133908,0.121598,0.517262
0.946216,0.687216,0.129365
0.909336,0.845913,0.621863
0.515857,0.393292,0.262467
0.482007,0.539707,0.452803
0.617436,0.919847,0.123083
0.641187,0.278454,0.90245
0.621585,0.237201,0.443174
0.957861,0.685208,0.319188
0.906411,0.367774,0.487292
0.840056,0.501682,0.60889
0.87367,0.447899,0.812458
0.003035,0.873587,0.174723
0.624899,0.389445,0.568016
0.403718,0.871452,0.624075
0.856521,0.00524,0.543923
0.495956,0.646427,0.338729
0.398406,0.784364,0.575931
0.357932,0.742225,0.777491
0.677121,0.164989,0.145265
0.680765,0.005045,0.1633
0.289655,0.878716,0.611199
0.102113,0.881751,0.484786
0.276837,0.023002,0.390583
0.361205,0.42672,0.262035
0.501632,0.283241,0.783627
0.561907,0.295549,0.430055
0.900637,0.693956,0.214419
0.99292,0.56824,0.472997
0.286763,0.761713,0.637986
0.432028,0.442478,0.643031
0.11168,0.732133,0.038099
0.722879,0.350599,0.919851
0.724018,0.143788,0.942853
0.114601,0.021345,0.885926
0.892989,0.522977,0.685519
0.676616,0.601237,0.981069
0.623023,0.018226,0.191377
0.837443,0.011146,0.759617
0.826792,0.297909,0.521331
0.464778,0.246289,0.963809
0.624161,0.35797,0.212295
0.662261,0.597201,0.079246
0.582112,0.321219,0.739386
0.041317,0.952173,0.760731
0.927243,0.845162,0.80006
0.612763,0.03813,0.401297
0.110184,0.661154,0.419523
0.301561,0.014949,0.947021
0.57753,0.841741,0.761282
0.615213,0.306519,0.007572
0.095375,0.447032,0.881894
0.824022,0.109293,0.479095
0.903268,0.691405,0.800315
0.642654,0.249075,0.26884
0.919737,0.69267,0.114002
0.236149,0.821785,0.668484
0.153799,0.931969,0.329638
0.089674,0.749882,0.344587
0.036696,0.327413,0.70268
0.797978,0.458978,0.525551
0.321902,0.554353,0.972584
0.203796,0.378375,0.081877
0.682892,0.797995,0.289635
0.999559,0.957001,0.53871
0.268399,0.876738,0.23138
0.898753,0.62924,0.053166
0.567237,0.783039,0.501487
0.413228,0.872713,0.25137
0.274167,0.425761,0.095135
0.976848,0.740092,0.554113
0.018751,0.061994,0.108467
0.991335,0.782143,0.003194
0.589565,0.465035,0.80119
0.8792,0.980946,0.758191
0.934262,0.765697,0.151282
0.681994,0.66445,0.780522
0.251512,0.748039,0.079913
0.269352,0.161267,0.468978
0.520722,0.435435,0.89474
0.132209,0.928635,0.151184
0.686322,0.463738,0.72953
0.311141,0.455074,0.511673
0.314336,0.560991,0.49306
0.631878,0.956543,0.474006
0.390069,0.407157,0.239703
0.057703,0.089151,0.420505
0.354577,0.857016,0.168545
0.43449,0.126368,0.846164
0.903469,0.163442,0.797951
0.314561,0.295651,0.242938
0.465745,0.981973,0.706677
0.711627,0.809467,0.678103
0.223301,0.640155,0.239094
0.716361,0.272033,0.195637
0.190368,0.178454,0.602794
0.946423,0.75251,0.208297
0.883281,0.107087,0.581665
0.051826,0.541578,0.224385
0.414342,0.961399,0.387827
0.728646,0.792312,0.683478
0.971584,0.774409,0.181804
0.678261,0.486036,0.507623
0.872716,0.709337,0.147778
0.11181,0.425699,0.936163
0.823799,0.132419,0.114617
0.942945,0.595194,0.867127
0.667595,0.478475,0.974215
0.24926,0.046653,0.032145
0.473646,0.460996,0.509896
0.377825,0.189642,0.302208
0.577656,0.677578,0.076617
0.275812,0.872192,0.562653
0.783435,0.744908,0.271991
0.931213,0.373071,0.214042
0.383728,0.19687,0.346461
0.498345,0.656168,0.941655
0.881825,0.323763,0.420131
0.372392,0.573023,0.466784
0.920889,0.563021,0.444132
0.430785,0.457199,0.150126
0.732993,0.034855,0.827705
0.80961,0.310667,0.216249
0.372263,0.094102,0.961157
0.160606,0.541667,0.334228
0.374648,0.925395,0.047451
0.721109,0.940092,0.703619
0.179117,0.338269,0.027382
0.1156,0.710661,0.116757
0.098736,0.63155,0.196131
0.542869,0.578687,0.65333
0.209347,0.31168,0.688185
0.553404,0.12129,0.998852
0.769653,0.009906,0.609306
0.247163,0.170512,0.667325
0.581391,0.545161,0.109072
0.628842,0.782622,0.565516
0.332461,0.961739,0.903786
0.876195,0.077339,0.130799
0.992953,0.692428,0.278702
0.705436,0.751649,0.857389
0.358766,0.960996,0.16907
0.046951,0.514401,0.806712
0.562155,0.800406,0.816618
0.171461,0.047569,0.987131
0.355138,0.145313,0.532292
0.46421,0.290507,0.314914
0.029726,0.139321,0.793006
0.449864,0.015516,0.386697
0.580664,0.524821,0.079125
0.375718,0.230257,0.830774
0.233107,0.589023,0.791771
0.918529,0.152326,0.822524
0.725242,0.714481,0.139282
0.54186,0.402294,0.703204
0.528991,0.273784,0.848517
0.577635,0.737994,0.139024
0.408902,0.284073,0.794697
0.201908,0.250289,0.810214
0.104957,0.347305,0.851387
0.184083,0.723023,0.081645
0.014857,0.472483,0.18702
0.32298,0.391012,0.855699
0.661856,0.116254,0.57018
0.317491,0.174467,0.488827
0.020695,0.21981,0.762611
0.869212,0.797446,0.016958
0.524588,0.7227,0.301031
0.319286,0.44096,0.067672
0.645852,0.545917,0.414978
0.013591,0.73,0.138001
0.611588,0.26121,0.610484
0.798609,0.100542,0.001497
0.654308,0.278751,0.634103
0.74084,0.596242,0.80857
0.746019,0.616937,0.028381
0.508631,0.002501,0.342179
0.525589,0.043441,0.064879
0.342972,0.879079,0.505839
0.410644,0.041283,0.568108
0.341974,0.054875,0.298109
0.479976,0.666463,0.075671
0.606812,0.465072,0.692565
0.124661,0.635732,0.971316
0.275117,0.892925,0.567558
0.083687,0.638944,0.700847
0.62842,0.147575,0.2197
0.486951,0.189516,0.779494
0.55183,0.04884,0.658573
0.574021,0.975837,0.699857
0.14213,0.317811,0.754732
0.956591,0.314139,0.421195
0.548614,0.437304,0.40262
0.241179,0.561965,0.554704
0.212496,0.837082,0.447629
0.296406,0.437122,0.602926
0.513606,0.581894,0.266853
0.733306,0.068846,0.45637
0.5128,0.137028,0.021562
0.171374,0.71105,0.997399
0.387583,0.369532,0.831563
0.658667,0.842475,0.145702
0.596214,0.391089,0.099358
0.515186,0.632268,0.661324
0.069891,0.361116,0.014758
0.033872,0.657523,0.968232
0.15315,0.171129,0.550127
0.420004,0.420787,0.618973
0.392726,0.933588,0.756001
0.414288,0.621314,0.983403
0.411688,0.525249,0.869287
0.759603,0.183916,0.711762
0.421657,0.78013,0.619203
0.521016,0.811669,0.767824
0.18234,0.88156,0.12894
0.71345,0.431784,0.302815
0.681683,0.101287,0.990296
0.748162,0.521291,0.927436
0.367135,0.914017,0.377376
0.639488,0.328305,0.99869
0.139244,0.256345,0.040291
0.008531,0.015948,0.224207
0.236646,0.437606,0.520689
0.372201,0.958622,0.332358
0.140025,0.657314,0.73027
0.785318,0.887116,0.678407
0.604485,0.085151,0.779694
0.594782,0.833313,0.817337
0.03857,0.7168,0.731354
0.415946,0.872641,0.576011
0.414636,0.011885,0.832357
0.971279,0.536768,0.364657
0.195486,0.289766,0.318615
0.232527,0.661968,0.793589
0.081238,0.801993,0.967255
0.811508,0.103663,0.854372
0.006267,0.708149,0.939523
0.302313,0.819283,0.289189
0.11965,0.857853,0.005989
0.851004,0.273799,0.87863
0.427016,0.204787,0.890515
0.775725,0.176066,0.943636
0.656734,0.887904,0.233402
0.491702,0.120431,0.89537
0.285291,0.718021,0.213716
0.252547,0.52953,0.317379
0.623271,0.052149,0.025528
0.562794,0.354463,0.361163
0.368335,0.474113,0.219016
0.374325,0.84147,0.009167
0.252955,0.784838,0.730306
0.659823,0.560563,0.906372
0.119811,0.733649,0.310628
0.353213,0.225351,0.947412
0.764936,0.026995,0.665433
0.978652,0.279542,0.711315
0.296031,0.419165,0.763465
0.837912,0.498311,0.117928
0.715427,0.866647,0.108393
0.450796,0.240972,0.949863
0.459963,0.010279,0.734701
0.19027,0.670102,0.811616
0.612994,0.789913,0.545266
0.923623,0.659479,0.286969
0.871035,0.424415,0.313964
0.05282,0.403067,0.109858
0.764136,0.21545,0.529023
0.527601,0.569714,0.027335
0.645529,0.801494,0.893982
0.753922,0.25229,0.651306
0.220138,0.228605,0.661585
0.954839,0.935227,0.84804
0.766456,0.064574,0.154305
0.828074,0.988197,0.813784
0.115043,0.375584,0.754551
0.429008,0.428404,0.67397
0.055218,0.19254,0.405773
0.584242,0.236493,0.491839
0.611577,0.398374,0.293333
0.021911,0.668649,0.061975
0.673217,0.888787,0.290581
0.334802,0.843626,0.225808
0.182842,0.126434,0.806734
0.8535,0.954508,0.794931
0.667284,0.585904,0.686867
0.938188,0.531264,0.631624
0.612158,0.586482,0.340516
0.017931,0.170724,0.57701
0.509771,0.298653,0.975384
0.319456,0.320564,0.644033
0.381432,0.510133,0.53282
0.672013,0.844936,0.892799
0.414173,0.54413,0.019233
0.220908,0.39763,0.490094
0.532191,0.581267,0.075998
0.735411,0.519455,0.607262
0.367035,0.647965,0.193744
0.707551,0.665897,0.364469
0.284561,0.69202,0.179474
0.776298,0.011476,0.500039
0.420331,0.392908,0.010172
0.469504,0.064921,0.37146
0.362303,0.995447,0.431943
0.897888,0.732707,0.345925
0.387982,0.264898,0.927192
0.46398,0.000309,0.962999
0.071242,0.883696,0.610965
0.264987,0.591248,0.793214
0.145808,0.392161,0.001586
0.325282,0.168459,0.013062
0.341673,0.105143,0.405971
0.351846,0.574647,0.987244
0.239658,0.453302,0.499043
0.671601,0.35119,0.23175
0.017527,0.739173,0.496649
0.461071,0.719505,0.01331
0.940423,0.790748,0.897007
0.06774,0.572087,0.004607
0.860954,0.717895,0.91312
0.86254,0.559529,0.597932
0.391954,0.901203,0.703075
0.797925,0.253049,0.794074
0.301522,0.009059,0.763728
0.800565,0.680661,0.63127
0.032316,0.21454,0.370443
0.045317,0.675611,0.606301
0.574979,0.616034,0.397049
0.988338,0.683774,0.485488
0.509297,0.06108,0.203383
0.422418,0.439972,0.762912
0.02035,0.831927,0.180467
0.239777,0.146204,0.949868
0.550203,0.447726,0.958928
0.313931,0.764644,0.639589
0.945201,0.313312,0.370481
0.831997,0.874981,0.046092
0.95465,0.966312,0.178479
0.351699,0.954651,0.862253
0.837187,0.463948,0.439686
0.556922,0.402718,0.879658
