3,10000
0.679675,0.763281,0.953198
0.783192,0.774526,0.248172
0.595934,0.780098,0.647376
0.388003,0.18212,0.615279
0.968471,0.075524,0.103789
0.524884,0.729902,0.994735
0.500531,0.560672,0.442853
0.613763,0.694798,0.81514
0.030411,0.015375,0.487591
0.053543,0.210954,0.776493
0.426615,0.406982,0.539775
0.896166,0.190174,0.830653
0.144338,0.30246,0.127103
0.791715,0.690463,0.309223
0.923346,0.175287,0.9011
0.543487,0.216523,0.631002
0.538222,0.233406,0.191675
0.497428,0.84717,0.402825
0.312568,0.393933,0.4182
0.800159,0.447476,0.145507
0.576652,0.874091,0.552489
0.632779,0.770257,0.742663
0.979784,0.430948,0.561475
0.106888,0.739015,0.76829
0.416111,0.662361,0.943577
0.317211,0.7222,0.676453
0.464566,0.260423,0.909859
0.172593,0.757851,0.273381
0.575418,0.070419,0.667314
0.993619,0.38693,0.11479
0.139126,0.963582,0.505234
0.207967,0.112714,0.791843
0.95063,0.092498,0.222791
0.028457,0.199386,0.961806
0.796747,0.13185,0.140519
0.256677,0.965413,0.86272
0.93313,0.429979,0.639495
0.842989,0.118924,0.913698
0.116371,0.694343,0.500469
0.783685,0.204314,0.887399
0.898476,0.859792,0.367333
0.920062,0.067759,0.480047
0.711905,0.534741,0.088898
0.934697,0.563198,0.804636
0.412855,0.359945,0.936486
0.553375,0.616622,0.418252
0.932447,0.066104,0.364583
0.571942,0.909094,0.483508
0.001992,0.541817,0.694203
0.502461,0.325502,0.898517
0.906212,0.74033,0.758309
0.273545,0.660392,0.826068
0.269945,0.88865,0.360809
0.358843,0.823347,0.440359
0.679831,0.752554,0.316656
0.13267,0.822281,0.449631
0.550922,0.754728,0.515735
0.431857,0.843022,0.941181
0.431717,0.845014,0.482998
0.12592,0.863827,0.324853
0.540789,0.770039,0.581535
0.299098,0.043585,0.75828
0.641518,0.829882,0.64693
0.518679,0.705077,0.986629
0.959038,0.384908,0.739183
0.275695,0.517578,0.561465
0.725326,0.584852,0.832545
0.757413,0.01671,0.19192
0.698595,0.448427,0.553286
0.697945,0.0907,0.417114
0.022798,0.631489,0.187153
0.604334,0.44694,0.74709
0.362614,0.088458,0.093324
0.009544,0.12349,0.798401
0.996173,0.082528,0.18331
0.251708,0.874575,0.21724
0.329525,0.116253,0.802093
0.162071,0.390019,0.335155
0.870343,0.088614,0.299934
0.423629,0.786559,0.390634
0.840743,0.32571,0.022124
0.544249,0.930044,0.469064
0.807691,0.80901,0.557522
0.901016,0.334906,0.197364
0.699417,0.847431,0.279893
0.399079,0.099139,0.67082
0.132672,0.945017,0.303426
0.451117,0.107088,0.693445
0.786272,0.493783,0.298411
0.086206,0.917412,0.601322
0.476841,0.758156,0.927032
0.498965,0.818757,0.373428
0.484381,0.626448,0.182438
0.558255,0.527464,0.517344
0.75562,0.743234,0.881127
0.551865,0.142313,0.980267
0.739037,0.791337,0.925284
0.042463,0.242454,0.548724
0.25226,0.028726,0.042507
0.550671,0.631285,0.476271
0.151994,0.108126,0.750779
0.595378,0.123443,0.569536
0.968807,0.124176,0.195985
0.151245,0.682431,0.239801
0.184942,0.438051,0.983035
0.066069,0.989916,0.641701
0.562688,0.728954,0.433038
0.004324,0.287769,0.675493
0.0694,0.54003,0.220571
0.628259,0.607053,0.851856
0.104531,0.275399,0.476334
0.85531,0.870778,0.116129
0.941199,0.839585,0.240305
0.653536,0.507182,0.922737
0.893337,0.208476,0.87714
0.392725,0.790898,0.867057
0.550778,0.869938,0.112363
0.983816,0.390615,0.400132
0.175661,0.460015,0.456514
0.396233,0.604627,0.063568
0.764441,0.22551,0.855319
0.240776,0.597172,0.726097
0.873257,0.538371,0.082034
0.113563,0.191907,0.105569
0.0363,0.601597,0.314045
0.91344,0.510674,0.621295
0.296849,0.061452,0.491234
0.925564,0.045268,0.881849
0.842049,0.22093,0.858216
0.298563,0.133515,0.979195
0.878483,0.897956,0.204705
0.733803,0.655084,0.801878
0.4599,0.528342,0.856601
0.058287,0.158257,0.048509
0.163856,0.194557,0.166458
0.477901,0.624349,0.677132
0.615549,0.437551,0.738584
0.106783,0.363115,0.300204
0.504984,0.205164,0.037486
0.879552,0.02008,0.687353
0.858748,0.898563,0.58531
0.579805,0.148718,0.756746
0.381683,0.124971,0.80144
0.754637,0.183258,0.959697
0.803146,0.347114,0.670606
0.485956,0.341367,0.811308
0.163088,0.956916,0.765211
0.418024,0.580051,0.128326
0.23458,0.601387,0.849843
0.272067,0.997292,0.386275
0.95942,0.372392,0.80119
0.061082,0.952197,0.949909
0.334181,0.850233,0.07488
0.135621,0.60487,0.77449
0.611671,0.924368,0.121604
0.798629,0.410324,0.979323
0.609937,0.089764,0.452592
0.375148,0.02414,0.032643
0.019827,0.25872,0.150383
0.86967,0.530787,0.147675
0.772297,0.00656,0.520067
0.573487,0.067642,0.472264
0.523396,0.918175,0.838849
0.114628,0.053797,0.443719
0.889118,0.18182,0.884439
0.527074,0.980449,0.294763
0.506398,0.590387,0.900879
0.95899,0.481887,0.925019
0.507985,0.501714,0.700092
0.658368,0.887736,0.747231
0.806043,0.660033,0.753791
0.842462,0.233521,0.337786
0.314727,0.273269,0.255961
0.669928,0.387898,0.82611
0.113648,0.793368,0.00793
0.514439,0.320443,0.98838
0.809203,0.343193,0.095119
0.226434,0.302183,0.577006
0.667806,0.32652,0.595073
0.367898,0.501241,0.482809
0.631481,0.823636,0.659195
0.385273,0.666099,0.409068
0.239411,0.497178,0.682337
0.495372,0.167106,0.070235
0.837835,0.797106,0.863604
0.845765,0.311546,0.700399
0.350497,0.637101,0.043592
0.445616,0.863535,0.862127
0.538975,0.047693,0.704999
0.6504,0.415591,0.20624
0.649561,0.563425,0.029877
0.308756,0.948698,0.695976
0.717824,0.704461,0.193154
0.400162,0.199833,0.36026
0.986749,0.037668,0.673719
0.366705,0.399786,0.985265
0.583456,0.750283,0.138718
0.627048,0.712252,0.002253
0.005527,0.767579,0.566299
0.710527,0.417979,0.98189
0.916767,0.06754,0.061667
0.946644,0.892649,0.010365
0.64262,0.610473,0.714826
0.352126,0.526987,0.431012
0.228739,0.030089,0.985032
0.902458,0.913146,0.90117
0.404075,0.496603,0.167806
0.542793,0.640003,0.880058
0.061398,0.645531,0.163989
0.627697,0.356058,0.09832
0.12594,0.272825,0.682212
0.187607,0.21947,0.574861
0.714325,0.378442,0.701687
0.429151,0.730569,0.745026
0.376515,0.47566,0.291467
0.8779,0.378118,0.204614
0.77907,0.298545,0.217569
0.946876,0.841338,0.857572
0.343286,0.902736,0.503103
0.507275,0.530434,0.859161
0.605595,0.656374,0.131987
0.287808,0.360333,0.867809
0.379021,0.074658,0.762603
0.080708,0.020162,0.009524
0.825735,0.396677,0.485184
0.117202,0.790929,0.379654
0.838168,0.57,0.678199
0.055737,0.516876,0.519537
0.91331,0.860163,0.938626
0.932765,0.88379,0.46906
0.791927,0.005738,0.641786
0.440266,0.809898,0.518471
0.824427,0.188919,0.59313
0.58703,0.78598,0.613292
0.596555,0.128067,0.526321
0.081739,0.245269,0.317251
0.461394,0.59979,0.887251
0.139593,0.171879,0.920479
0.175483,0.085189,0.296994
0.114109,0.017955,0.180785
0.099521,0.326234,0.702875
0.257659,0.7665,0.512773
0.77613,0.107279,0.218044
0.36926,0.694309,0.004024
0.982552,0.290864,0.132091
0.508874,0.888956,0.893713
0.342477,0.35035,0.009855
0.229728,0.006295,0.181734
0.150207,0.181778,0.266924
0.447202,0.812239,0.801231
0.144339,0.91176,0.643817
0.363566,0.685771,0.926669
0.876339,0.461902,0.033948
0.610735,0.831162,0.728257
0.61476,0.330067,0.535474
0.263203,0.355293,0.42443
0.156916,0.69777,0.291132
0.166771,0.44385,0.813779
0.348506,0.594057,0.995558
0.131782,0.557611,0.324149
0.449365,0.218302,0.752262
0.093182,0.581868,0.438033
0.019851,0.974559,0.899935
0.570151,0.585295,0.24745
0.298408,0.716407,0.093869
0.350234,0.97961,0.965514
0.774664,0.652879,0.663284
0.582148,0.336002,0.107134
0.395928,0.20086,0.217543
0.907838,0.332642,0.291507
0.231987,0.298359,0.026161
0.984249,0.907893,0.60803
0.938635,0.444096,0.098941
0.83857,0.014247,0.200588
0.602372,0.829008,0.916995
0.696241,0.179242,0.412958
0.661755,0.470259,0.065837
0.841391,0.052407,0.401839
0.464877,0.448335,0.6027
0.198773,0.356173,0.451694
0.49028,0.104513,0.266406
0.516441,0.605114,0.174299
0.640823,0.543749,0.618396
0.739765,0.898672,0.632643
0.940353,0.501044,0.461651
0.373701,0.713638,0.157246
0.786659,0.891745,0.627505
0.368848,0.249489,0.679912
0.770687,0.714366,0.6446
0.889739,0.913139,0.517125
0.857786,0.919771,0.621638
0.124192,0.952565,0.226753
0.298491,0.593388,0.770502
0.916887,0.849505,0.669174
0.065883,0.306211,0.686571
0.043886,0.679912,0.400209
0.201132,0.466571,0.808306
0.344989,0.835419,0.057795
0.024902,0.122458,0.288514
0.185854,0.52855,0.718005
0.702979,0.386336,0.637777
0.324618,0.02688,0.590342
0.067723,0.841723,0.18373
0.838225,0.274963,0.549588
0.023752,0.340846,0.855799
0.710323,0.384732,0.535711
0.626884,0.102217,0.518634
0.951542,0.447206,0.870405
0.009338,0.98846,0.509215
0.814204,0.174314,0.037765
0.532209,0.393646,0.940453
0.169986,0.718264,0.967333
0.27668,0.302339,0.325409
0.460411,0.140564,0.600372
0.526351,0.680668,0.45757
0.38215,0.907343,0.358654
0.434213,0.050579,0.460871
0.952847,0.002122,0.908078
0.339604,0.527812,0.41289
0.848819,0.342016,0.587205
0.886585,0.874225,0.980851
0.827038,0.560564,0.215467
0.310724,0.837244,0.517806
0.152485,0.814007,0.174722
0.752857,0.340358,0.371743
0.210427,0.722508,0.279086
0.569081,0.673073,0.329666
0.546305,0.62592,0.331788
0.970735,0.965524,0.375952
0.383625,0.814344,0.717968
0.487182,0.217281,0.108545
0.984385,0.560671,0.669109
0.199852,0.387747,0.022706
0.23401,0.540232,0.836713
0.925085,0.809441,0.177072
0.296828,0.019868,0.415932
0.092266,0.105302,0.089006
0.421932,0.651607,0.231278
0.270072,0.622342,0.713155
0.646024,0.005967,0.043851
0.880344,0.49315,0.261132
0.98889,0.993887,0.338155
0.174351,0.710092,0.725903
0.197057,0.944102,0.266135
0.550123,0.385539,0.075577
0.727195,0.682367,0.611797
0.659479,0.774634,0.717099
0.264837,0.712918,0.885058
0.012468,0.499343,0.5074
0.725623,0.661719,0.02972
0.285826,0.542064,0.039222
0.546958,0.047306,0.033109
0.885113,0.738009,0.743201
0.127368,0.935067,0.203656
0.909856,0.48519,0.589195
0.501785,0.728737,0.787915
0.113582,0.904568,0.078901
0.347034,0.685758,0.308171
0.748444,0.698226,0.807514
0.772197,0.940201,0.469234
0.801917,0.226027,0.52765
0.357491,0.289337,0.091308
0.3906,0.17445,0.829317
0.650154,0.818171,0.280736
0.370162,0.728027,0.282278
0.959357,0.229812,0.527367
0.263624,0.859746,0.948288
0.858877,0.723132,0.634046
0.167049,0.471577,0.848624
0.490915,0.243774,0.788825
0.476501,0.045691,0.531204
0.004151,0.919534,0.820541
0.611811,0.310134,0.511343
0.441129,0.47664,0.329514
0.238217,0.846802,0.057541
0.036848,0.322512,0.287353
0.564215,0.102488,0.663452
0.512503,0.961366,0.386584
0.662901,0.644767,0.858161
0.511525,0.135682,0.101935
0.30035,0.612184,0.663978
0.831554,0.132687,0.583512
0.652095,0.260851,0.409999
0.163439,0.218332,0.886639
0.009305,0.456549,0.249794
0.066847,0.493397,0.088658
0.870552,0.573965,0.191146
0.534004,0.60282,0.152512
0.920589,0.265722,0.313631
0.77875,0.777247,0.449314
0.397038,0.59395,0.57785
0.061016,0.425504,0.226889
0.160881,0.593952,0.004092
0.57088,0.273743,0.222424
0.973871,0.283048,0.195326
0.223665,0.866247,0.205075
0.828675,0.7368,0.77904
0.019822,0.787156,0.381861
0.688686,0.707745,0.163935
0.002318,0.002848,0.941182
0.967984,0.399886,0.535132
0.062186,0.977254,0.476989
0.805427,0.138135,0.587293
0.80952,0.225367,0.377388
0.031944,0.199239,0.176788
0.22727,0.939256,0.043036
0.432346,0.767932,0.296188
0.727738,0.304106,0.599696
0.625951,0.992792,0.307442
0.789886,0.511462,0.826642
0.731069,0.479446,0.74288
0.782553,0.541632,0.720134
0.259542,0.863412,0.374622
0.363187,0.672932,0.116341
0.740575,0.221228,0.31558
0.917364,0.448499,0.771189
0.476752,0.397197,0.055473
0.289292,0.641287,0.875931
0.888988,0.267239,0.868723
0.712782,0.057125,0.380186
0.539424,0.304546,0.375984
0.798656,0.0871,0.917617
0.035143,0.862994,0.781029
0.409765,0.742534,0.970313
0.526106,0.483109,0.191541
0.358039,0.916825,0.156392
0.64558,0.909929,0.553589
0.217405,0.199221,0.194877
0.093336,0.08821,0.978468
0.478411,0.317344,0.035593
0.858597,0.373121,0.856492
0.234582,0.171777,0.459944
0.668551,0.20692,0.322938
0.965932,0.133037,0.065472
0.452597,0.175496,0.064934
0.644138,0.049887,0.981759
0.800531,0.211819,0.891689
0.870472,0.429224,0.607262
0.581701,0.038912,0.695472
0.560169,0.517323,0.529169
0.112115,0.892273,0.90229
0.968607,0.643207,0.590419
0.428551,0.82811,0.313692
0.267841,0.794042,0.963081
0.333314,0.762991,0.138577
0.9146,0.407129,0.704816
0.896359,0.20766,0.916635
0.3044,0.594485,0.345859
0.911663,0.176186,0.901123
0.123487,0.736356,0.418447
0.169008,0.364823,0.31072
0.071298,0.33343,0.953927
0.17807,0.278333,0.298389
0.491762,0.546174,0.608783
0.454843,0.39584,0.371774
0.109773,0.31044,0.778903
0.814589,0.723152,0.502916
0.731225,0.543904,0.097401
0.593436,0.455567,0.789939
0.49456,0.095407,0.526295
0.429359,0.264415,0.40747
0.256431,0.852066,0.7409
0.210358,0.546488,0.019233
0.025099,0.03825,0.565408
0.633882,0.009445,0.961248
0.005656,0.119218,0.788041
0.784559,0.933808,0.511193
0.803827,0.181385,0.055097
0.901228,0.774821,0.027017
0.20752,0.785733,0.638776
0.250167,0.215092,0.419543
0.657638,0.471523,0.787961
0.398538,0.198233,0.334449
0.934124,0.223332,0.372699
0.499532,0.857214,0.382145
0.977132,0.86287,0.501363
0.281525,0.163782,0.951523
0.792718,0.967609,0.132908
0.364168,0.38519,0.424082
0.907537,0.59271,0.209815
0.546313,0.842877,0.424908
0.482208,0.500515,0.412783
0.27017,0.415406,0.127369
0.604619,0.34953,0.350701
0.493671,0.365414,0.724268
0.875816,0.858898,0.10349
0.893531,0.140424,0.267272
0.845055,0.449494,0.751234
0.494315,0.813662,0.136424
0.918397,0.237551,0.245486
0.128213,0.783864,0.088363
0.069473,0.266073,0.105231
0.998608,0.052595,0.520637
0.125977,0.657214,0.386519
0.476679,0.150885,0.751933
0.717299,0.543053,0.610831
0.820789,0.436585,0.267607
0.088062,0.797992,0.717102
0.355648,0.808659,0.530764
0.492072,0.727057,0.768316
0.737558,0.371622,0.068532
0.342273,0.441095,0.850957
0.963856,0.439703,0.903552
0.484493,0.565681,0.077119
0.387364,0.558712,0.744356
0.139297,0.276011,0.28741
0.266481,0.0968,0.240347
0.534088,0.701214,0.554691
0.25119,0.056862,0.36335
0.298307,0.065286,0.606759
0.582975,0.319196,0.978381
0.651507,0.66147,0.935828
0.018817,0.625326,0.891884
0.438721,0.626172,0.457565
0.51584,0.013536,0.532629
0.776549,0.669186,0.324992
0.063959,0.935667,0.421792
0.820658,0.986107,0.639359
0.375349,0.237298,0.212573
0.255051,0.051957,0.27786
0.861811,0.634932,0.597056
0.356544,0.286439,0.774878
0.292373,0.821608,0.916557
0.184257,0.26033,0.542729
0.158174,0.292522,0.072617
0.207155,0.069071,0.741803
0.532147,0.649382,0.193822
0.953939,0.47004,0.696282
0.10965,0.845389,0.93358
0.322224,0.616793,0.501889
0.116436,0.994956,0.136821
0.713492,0.3515,0.939612
0.004723,0.643873,0.761221
0.92128,0.344482,0.021551
0.980361,0.502656,0.830425
0.052978,0.709811,0.899497
0.311134,0.241958,0.548879
0.021308,0.71225,0.01892
0.71759,0.338252,0.380661
0.167522,0.176828,0.513806
0.669411,0.293264,0.508762
0.806232,0.523109,0.860263
0.262197,0.527832,0.020488
0.023418,0.449112,0.364971
0.561321,0.945825,0.383979
0.391746,0.515155,0.610143
0.807595,0.826289,0.368453
0.872827,0.36395,0.597055
0.408099,0.597892,0.935308
0.305112,0.281767,0.112136
0.818919,0.951178,0.921753
0.327681,0.273763,0.444862
0.704296,0.53596,0.972694
0.241137,0.07573,0.938158
0.606108,0.637051,0.400335
0.506439,0.545149,0.91549
0.116582,0.869097,0.258132
0.001388,0.741924,0.622082
0.598443,0.150023,0.736326
0.050103,0.455135,0.018093
0.678592,0.790406,0.485624
0.600345,0.63444,0.275739
0.045207,0.338736,0.811699
0.534253,0.579873,0.403781
0.988763,0.702333,0.557184
0.389098,0.725125,0.102333
0.304588,0.841707,0.487782
0.56272,0.359447,0.229706
0.701154,0.957891,0.896081
0.437481,0.524346,0.867569
0.455574,0.202938,0.657975
0.941198,0.319635,0.292415
0.733289,0.364842,0.147504
0.544988,0.415447,0.243729
0.465121,0.920562,0.946063
0.022305,0.30966,0.671188
0.640991,0.130601,0.029247
0.128773,0.209673,0.905047
0.874832,0.910828,0.37929
0.770913,0.864661,0.903636
0.638482,0.836587,0.622927
0.81281,0.294138,0.942562
0.105225,0.027427,0.823757
0.769081,0.088768,0.239204
0.012811,0.553889,0.159767
0.475226,0.576195,0.985779
0.662766,0.733538,0.632732
0.692013,0.378663,0.842406
0.113412,0.253495,0.269586
0.492702,0.024409,0.134247
0.396339,0.179243,0.487186
0.019266,0.992053,0.781324
0.961828,0.613631,0.808752
0.785585,0.382712,0.89752
0.541142,0.911875,0.451409
0.217261,0.387101,0.543956
0.719392,0.049867,0.793846
0.352125,0.258233,0.17251
0.710883,0.371645,0.426005
0.496821,0.864348,0.966766
0.14742,0.777039,0.662362
0.634606,0.312657,0.170767
0.415931,0.790837,0.784398
0.224683,0.576423,0.683463
0.122203,0.633917,0.595338
0.089964,0.36753,0.98244
0.150273,0.086922,0.548659
0.944119,0.955399,0.806892
0.116629,0.182634,0.69489
0.058987,0.679455,0.07559
0.542105,0.826875,0.852629
0.204467,0.977834,0.165286
0.375235,0.393765,0.956123
0.675985,0.1348,0.048898
0.359448,0.773355,0.199167
0.471139,0.863319,0.566697
0.969931,0.529944,0.169972
0.51859,0.474064,0.641723
0.841835,0.107045,0.824358
0.536725,0.682384,0.020165
0.612315,0.22449,0.363393
0.981296,0.945309,0.341227
0.662934,0.836896,0.734992
0.135409,0.512882,0.869792
0.70066,0.388682,0.643147
0.899827,0.376173,0.022818
0.982877,0.346104,0.552763
0.152849,0.864695,0.543179
0.794572,0.222882,0.166576
0.135282,0.759607,0.848961
0.155448,0.888274,0.073451
0.518841,0.385922,0.535112
0.860068,0.048856,0.372009
0.111412,0.184265,0.401243
0.497556,0.401277,0.306277
0.657055,0.301105,0.682451
0.679873,0.800334,0.028555
0.748988,0.953183,0.409602
0.292167,0.264107,0.148836
0.458744,0.39939,0.908443
0.824057,0.07119,0.313069
0.41386,0.106383,0.698991
0.948972,0.966451,0.264199
0.837333,0.594215,0.964817
0.238576,0.091771,0.366094
0.544854,0.748826,0.183551
0.743657,0.945051,0.983885
0.288564,0.69404,0.45342
0.214519,0.502559,0.717528
0.363355,0.477655,0.63327
0.788151,0.301712,0.220812
0.10122,0.231924,0.327195
0.316564,0.180897,0.293646
0.097115,0.01823,0.887861
0.061932,0.773159,0.495984
0.944379,0.318013,0.24481
0.12793,0.578022,0.706213
0.111816,0.866586,0.400253
0.565236,0.081105,0.419165
0.799116,0.444461,0.413172
0.948738,0.232612,0.231237
0.16955,0.850184,0.463161
0.496745,0.166748,0.644058
0.306743,0.263864,0.178641
0.710956,0.842148,0.9518
0.20694,0.786527,0.786165
0.968102,0.914458,0.364187
0.674316,0.542626,0.230773
0.590921,0.624214,0.311879
0.010086,0.423331,0.272692
0.423259,0.888421,0.021656
0.170848,0.057972,0.87184
0.634009,0.071069,0.554941
0.278068,0.377813,0.818805
0.456709,0.605121,0.177305
0.924861,0.812062,0.963833
0.711026,0.296516,0.394643
0.075213,0.487184,0.453621
0.305986,0.078106,0.077835
0.134217,0.604544,0.017518
0.923261,0.544155,0.90594
0.944917,0.715003,0.480264
0.816758,0.349013,0.551333
0.371699,0.143433,0.445498
0.706856,0.600142,0.05062
0.400513,0.041355,0.379034
0.364346,0.752381,0.67555
0.275341,0.827594,0.162735
0.245314,0.649932,0.240841
0.32315,0.300502,0.361737
0.85702,0.223763,0.905893
0.279312,0.168681,0.620896
0.759576,0.501791,0.486261
0.827262,0.389842,0.629694
0.27276,0.096698,0.229836
0.32338,0.497211,0.787543
0.702414,0.37791,0.539924
0.894317,0.169603,0.367518
0.057052,0.414918,0.533803
0.814245,0.25442,0.834305
0.175982,0.11144,0.57442
0.598227,0.907105,0.743101
0.219124,0.666681,0.761244
0.705385,0.010295,0.151086
0.851432,0.283056,0.764136
0.59762,0.122788,0.261348
0.385164,0.825203,0.15561
0.925088,0.71952,0.325213
0.808959,0.292924,0.256483
0.342762,0.623521,0.510903
0.693419,0.799503,0.138696
0.267839,0.914083,0.045801
0.527293,0.649559,0.228834
0.288537,0.871296,0.23913
0.955976,0.722728,0.038538
0.720112,0.320349,0.161326
0.98146,0.705513,0.986529
0.653422,0.630601,0.222401
0.978636,0.43956,0.031677
0.235119,0.298674,0.655198
0.262375,0.992093,0.971054
0.401071,0.259933,0.885137
0.963224,0.303578,0.534696
0.192058,0.592115,0.405992
0.94754,0.548091,0.128721
0.986078,0.268204,0.965422
0.147405,0.766016,0.670935
0.650286,0.419439,0.817888
0.38904,0.914427,0.257449
0.420717,0.665898,0.072475
0.075916,0.928273,0.064569
0.04697,0.845696,0.840854
0.448459,0.80892,0.144432
0.983155,0.000979,0.252899
0.905499,0.464871,0.317343
0.550572,0.45095,0.585547
0.515994,0.114707,0.867915
0.703281,0.281345,0.287354
0.52117,0.670385,0.718133
0.294971,0.091103,0.384032
0.367446,0.683371,0.312305
0.948367,0.246693,0.158002
0.789221,0.695152,0.483274
0.450005,0.194659,0.000605
0.702905,0.61651,0.465477
0.020248,0.167083,0.432779
0.122147,0.199429,0.547486
0.990062,0.902711,0.828831
0.793769,0.423881,0.499217
0.028254,0.235204,0.106672
0.412286,0.60265,0.306395
0.240944,0.551018,0.553088
0.915298,0.856591,0.764592
0.398572,0.306597,0.959251
0.399178,0.525854,0.092113
0.864655,0.546102,0.775548
0.297434,0.184601,0.974978
0.361272,0.174663,0.394041
0.706455,0.484784,0.334274
0.722024,0.513039,0.569478
0.828696,0.441677,0.68848
0.651443,0.682621,0.239498
0.204531,0.597919,0.612442
0.485475,0.512844,0.919039
0.961078,0.912022,0.444893
0.053192,0.293029,0.507347
0.82874,0.106815,0.691948
0.32007,0.984439,0.382963
0.714111,0.690894,0.3841
0.048385,0.412919,0.897139
0.134215,0.757967,0.338816
0.822696,0.409411,0.53779
0.578546,0.130294,0.135709
0.190988,0.61577,0.164905
0.626379,0.576848,0.076927
0.071272,0.63004,0.886308
0.094971,0.458781,0.993123
0.786919,0.778851,0.493914
0.686235,0.009315,0.184809
0.070335,0.0577,0.597728
0.483826,0.708268,0.872047
0.822642,0.530964,0.281458
0.876784,0.10951,0.411753
0.528846,0.300499,0.543875
0.693751,0.44323,0.120723
0.770679,0.514503,0.750764
0.173339,0.125826,0.725897
0.682815,0.429098,0.0211
0.176729,0.115333,0.030415
0.361538,0.185668,0.604468
0.475618,0.669494,0.312736
0.347666,0.008488,0.8437
0.145476,0.401625,0.469562
0.073581,0.930471,0.286413
0.617456,0.624222,0.729644
0.73818,0.911253,0.760499
0.488944,0.084593,0.886325
0.731193,0.767408,0.315423
0.268645,0.460489,0.947108
0.299061,0.822028,0.132776
0.419881,0.813998,0.318622
0.732617,0.161664,0.843463
0.092669,0.307141,0.245088
0.078583,0.897074,0.175559
0.364997,0.514531,0.316133
0.094641,0.252711,0.227387
0.85514,0.258007,0.828332
0.257817,0.9892,0.112092
0.573241,0.257845,0.572581
0.036701,0.073258,0.394609
0.169478,0.493139,0.208608
0.004452,0.742108,0.886624
0.847915,0.351129,0.710117
0.609355,0.429713,0.607192
0.784914,0.79471,0.121723
0.101048,0.405703,0.890786
0.844787,0.260843,0.148793
0.673119,0.035012,0.654345
0.785211,0.124605,0.428542
0.357792,0.161307,0.501801
0.268754,0.330785,0.511292
0.993714,0.851589,0.769753
0.880338,0.215857,0.120882
0.106808,0.825212,0.066947
0.230352,0.126479,0.378009
0.352075,0.227527,0.783712
0.242861,0.072314,0.560907
0.908006,0.261785,0.59592
0.562351,0.046996,0.720525
0.990893,0.404788,0.881832
0.009046,0.189894,0.728969
0.520339,0.183608,0.580559
0.806444,0.580299,0.312768
0.927326,0.687107,0.13798
0.510626,0.433811,0.264459
0.888635,0.785886,0.008338
0.1887,0.545099,0.597004
0.749607,0.453105,0.858789
0.861879,0.531808,0.905785
0.582405,0.522701,0.826926
0.980589,0.0481,0.01682
0.225911,0.568439,0.716781
0.80647,0.374883,0.29708
0.63559,0.818561,0.500539
0.77357,0.845539,0.93435
0.03803,0.734175,0.236588
0.56272,0.922875,0.298039
0.159725,0.188834,0.267496
0.018514,0.050714,0.799304
0.440652,0.633119,0.838357
0.267578,0.13006,0.886457
0.80075,0.355971,0.971248
0.033883,0.678793,0.862483
0.330963,0.314383,0.197397
0.347854,0.604306,0.042936
0.798556,0.642336,0.777111
0.035144,0.721408,0.216338
0.333183,0.881133,0.405173
0.600679,0.899648,0.455887
0.916335,0.3403,0.605358
0.754693,0.12423,0.735418
0.157502,0.441332,0.607742
0.645103,0.475216,0.286535
0.507586,0.322531,0.117271
0.704983,0.186738,0.721577
0.264272,0.985294,0.880265
0.557735,0.536791,0.601673
0.774074,0.869974,0.482807
0.695599,0.987006,0.898807
0.151486,0.419693,0.755459
0.273196,0.690738,0.396041
0.524966,0.848241,0.837373
0.132708,0.009696,0.828941
0.935596,0.517282,0.151473
0.052867,0.738618,0.338211
0.774444,0.00289,0.839857
0.171061,0.076977,0.376648
0.772734,0.851051,0.762975
0.771893,0.54665,0.266333
0.6707,0.214488,0.686026
0.426159,0.004036,0.893117
0.338552,0.529003,0.25771
0.175926,0.178063,0.267406
0.004867,0.630011,0.784688
0.672692,0.682878,0.039658
0.527255,0.973674,0.5589
0.883465,0.661087,0.635878
0.260113,0.433822,0.486929
0.023088,0.205715,0.549932
0.805773,0.392768,0.280772
0.4918,0.818927,0.284809
0.901269,0.15748,0.330164
0.158979,0.849758,0.508227
0.426385,0.370977,0.138239
0.211073,0.560022,0.337469
0.767084,0.603629,0.827496
0.325984,0.487094,0.488583
0.961862,0.747208,0.438757
0.965144,0.286648,0.160825
0.031428,0.092422,0.553593
0.3122,0.100574,0.888872
0.597009,0.001843,0.562704
0.443525,0.160822,0.412462
0.951753,0.587207,0.299792
0.606344,0.314632,0.859814
0.460165,0.081716,0.463443
0.804013,0.407701,0.950538
0.808949,0.885915,0.214098
0.247706,0.851059,0.500746
0.408531,0.882487,0.10952
0.962124,0.71104,0.210094
0.850997,0.824401,0.728289
0.930053,0.267927,0.889111
0.342516,0.21968,0.99267
0.15866,0.342376,0.307303
0.018474,0.318893,0.905371
0.998269,0.122907,0.313072
0.465159,0.931856,0.71534
0.679257,0.695914,0.566399
0.696356,0.104446,0.965239
0.805876,0.582922,0.676279
0.532323,0.950271,0.017032
0.776964,0.880325,0.284959
0.666076,0.739193,0.020991
0.175098,0.897853,0.363367
0.482401,0.432679,0.682261
0.387773,0.9473,0.32152
0.217197,0.41246,0.253376
0.932537,0.608069,0.465642
0.015289,0.304425,0.570088
0.49688,0.626654,0.669363
0.689511,0.675329,0.135986
0.706543,0.452293,0.016311
